Region;Del;Kon;Tema;Varde_stand
0183 Sundbyberg;Livskvalitet;Kvinnor;T6;55,856050805866253
0183 Sundbyberg;Livskvalitet;Kvinnor;T7;62,385633736401942
0183 Sundbyberg;Livskvalitet;Kvinnor;T8;40,681855871357357
0183 Sundbyberg;Livskvalitet;Kvinnor;T9;66,970851768601136
0183 Sundbyberg;Livskvalitet;Män;T1;43,270300333704114
0183 Sundbyberg;Livskvalitet;Män;T10;70,115861086445420
0183 Sundbyberg;Livskvalitet;Män;T11;35,566579958980611
0183 Sundbyberg;Livskvalitet;Män;T12;54,493316301616531
0183 Sundbyberg;Livskvalitet;Män;T2;69,160577689251369
0183 Sundbyberg;Livskvalitet;Män;T3;34,301780693533310
0183 Sundbyberg;Livskvalitet;Män;T4;99,878197320341059
0183 Sundbyberg;Livskvalitet;Män;T5;58,806869286573750
0183 Sundbyberg;Livskvalitet;Män;T6;61,102138121153999
0183 Sundbyberg;Livskvalitet;Män;T7;59,889478207132598
0183 Sundbyberg;Livskvalitet;Män;T8;92,659119922447587
0183 Sundbyberg;Livskvalitet;Män;T9;51,814904207556289
0183 Sundbyberg;Livskvalitet;Totalt;T1;21,848636887361856
0183 Sundbyberg;Livskvalitet;Totalt;T10;73,851588906675545
0183 Sundbyberg;Livskvalitet;Totalt;T11;51,512770002615810
0183 Sundbyberg;Livskvalitet;Totalt;T12;78,041659427528998
0183 Sundbyberg;Livskvalitet;Totalt;T2;54,907464396178320
0183 Sundbyberg;Livskvalitet;Totalt;T3;25,239959659345590
0183 Sundbyberg;Livskvalitet;Totalt;T4;100,000000000000000
0183 Sundbyberg;Livskvalitet;Totalt;T5;55,829904148709581
0183 Sundbyberg;Livskvalitet;Totalt;T6;52,613192239214023
0183 Sundbyberg;Livskvalitet;Totalt;T7;61,132506625368904
0183 Sundbyberg;Livskvalitet;Totalt;T8;66,720349386581248
0183 Sundbyberg;Livskvalitet;Totalt;T9;69,982405558789651
0184 Solna;Hållbarhet;Kvinnor;Ekonomi;33,009544942354879
0184 Solna;Hållbarhet;Kvinnor;Social;64,987851964776482
0184 Solna;Hållbarhet;Män;Ekonomi;44,894910055651586
0184 Solna;Hållbarhet;Män;Social;61,460959775056047
0184 Solna;Hållbarhet;Totalt;Ekonomi;39,096613683542749
0184 Solna;Hållbarhet;Totalt;Miljö;76,717103270079377
0184 Solna;Hållbarhet;Totalt;Social;61,476654146957117
0184 Solna;Livskvalitet;Kvinnor;T1;59,955506117908783
0184 Solna;Livskvalitet;Kvinnor;T10;87,432715301673909
0184 Solna;Livskvalitet;Kvinnor;T11;81,408318709682320
0184 Solna;Livskvalitet;Kvinnor;T12;69,639866474105602
0184 Solna;Livskvalitet;Kvinnor;T2;29,469336582459306
0184 Solna;Livskvalitet;Kvinnor;T3;102,061855670103114
0184 Solna;Livskvalitet;Kvinnor;T4;100,243605359317939
0184 Solna;Livskvalitet;Kvinnor;T5;41,049898811031497
0184 Solna;Livskvalitet;Kvinnor;T6;51,747363943636870
0184 Solna;Livskvalitet;Kvinnor;T7;69,950765870514175
0184 Solna;Livskvalitet;Kvinnor;T8;50,866510330120903
0184 Solna;Livskvalitet;Kvinnor;T9;82,268285089349547
0184 Solna;Livskvalitet;Män;T1;49,944382647385979
0184 Solna;Livskvalitet;Män;T10;78,060296905964009
0184 Solna;Livskvalitet;Män;T11;63,257722511689423
0184 Solna;Livskvalitet;Män;T12;73,743986991269594
0184 Solna;Livskvalitet;Män;T2;68,296783451630887
0184 Solna;Livskvalitet;Män;T3;19,587628865979383
0184 Solna;Livskvalitet;Män;T4;99,878197320341059
0184 Solna;Livskvalitet;Män;T5;66,585875500842491
0184 Solna;Livskvalitet;Män;T6;58,712520193964309
0184 Solna;Livskvalitet;Män;T7;67,041574752822683
0184 Solna;Livskvalitet;Män;T8;102,932144967829316
0184 Solna;Livskvalitet;Män;T9;56,141812239193591
0184 Solna;Livskvalitet;Totalt;T1;33,173934102225410
0184 Solna;Livskvalitet;Totalt;T10;82,590341024597706
0184 Solna;Livskvalitet;Totalt;T11;56,433179505163253
0184 Solna;Livskvalitet;Totalt;T12;71,466608572586836
0184 Solna;Livskvalitet;Totalt;T2;51,333049062665879
0184 Solna;Livskvalitet;Totalt;T3;48,109965635738831
0184 Solna;Livskvalitet;Totalt;T4;99,886873325690161
0184 Solna;Livskvalitet;Totalt;T5;59,043654050395517
0184 Solna;Livskvalitet;Totalt;T6;53,732940989802223
0184 Solna;Livskvalitet;Totalt;T7;68,493834816564032
0184 Solna;Livskvalitet;Totalt;T8;76,798380391969189
0184 Solna;Livskvalitet;Totalt;T9;70,072752606688027
0186 Lidingö;Hållbarhet;Kvinnor;Ekonomi;61,452033881935584
0186 Lidingö;Hållbarhet;Kvinnor;Social;67,247874555933763
0186 Lidingö;Hållbarhet;Män;Ekonomi;77,390583147602612
0186 Lidingö;Hållbarhet;Män;Social;67,307768592680915
0186 Lidingö;Hållbarhet;Totalt;Ekonomi;69,292859499839977
0186 Lidingö;Hållbarhet;Totalt;Miljö;74,109630366167409
0186 Lidingö;Hållbarhet;Totalt;Social;71,359194253662110
0186 Lidingö;Livskvalitet;Kvinnor;T1;83,314794215795331
0186 Lidingö;Livskvalitet;Kvinnor;T10;94,218326472815164
0186 Lidingö;Livskvalitet;Kvinnor;T11;66,196804242928678
0186 Lidingö;Livskvalitet;Kvinnor;T12;48,460705549391193
0186 Lidingö;Livskvalitet;Kvinnor;T2;42,666809150200621
0186 Lidingö;Livskvalitet;Kvinnor;T3;52,389878163074023
0186 Lidingö;Livskvalitet;Kvinnor;T4;91,961023142509148
0186 Lidingö;Livskvalitet;Kvinnor;T5;49,894529882681070
0186 Lidingö;Livskvalitet;Kvinnor;T6;52,496783456896679
0186 Lidingö;Livskvalitet;Kvinnor;T7;77,772528245522352
0186 Lidingö;Livskvalitet;Kvinnor;T8;55,361723961005652
0186 Lidingö;Livskvalitet;Kvinnor;T9;66,429705610022054
0186 Lidingö;Livskvalitet;Män;T1;76,640711902113452
0186 Lidingö;Livskvalitet;Män;T10;88,292785613955388
0186 Lidingö;Livskvalitet;Män;T11;45,823963097100361
0186 Lidingö;Livskvalitet;Män;T12;54,493316301616531
0186 Lidingö;Livskvalitet;Män;T2;85,196535352003295
0186 Lidingö;Livskvalitet;Män;T3;34,301780693533310
0186 Lidingö;Livskvalitet;Män;T4;91,108404384896488
0186 Lidingö;Livskvalitet;Män;T5;74,461067667824409
0186 Lidingö;Livskvalitet;Män;T6;44,930046111698147
0186 Lidingö;Livskvalitet;Män;T7;73,055559835739018
0186 Lidingö;Livskvalitet;Män;T8;101,372637839750965
0186 Lidingö;Livskvalitet;Män;T9;48,930739211770387
0186 Lidingö;Livskvalitet;Totalt;T1;39,757323074013620
0186 Lidingö;Livskvalitet;Totalt;T10;91,390378660265611
0186 Lidingö;Livskvalitet;Totalt;T11;62,684073125905996
0186 Lidingö;Livskvalitet;Totalt;T12;90,357672219085259
0186 Lidingö;Livskvalitet;Totalt;T2;59,229531084321977
0186 Lidingö;Livskvalitet;Totalt;T3;45,896349864823677
0186 Lidingö;Livskvalitet;Totalt;T4;95,950184307879312
0186 Lidingö;Livskvalitet;Totalt;T5;67,271246833501522
0186 Lidingö;Livskvalitet;Totalt;T6;54,621635577509664
0186 Lidingö;Livskvalitet;Totalt;T7;75,522369260247416
0186 Lidingö;Livskvalitet;Totalt;T8;77,607294023633003
0186 Lidingö;Livskvalitet;Totalt;T9;72,582517168931560
0187 Vaxholm;Hållbarhet;Kvinnor;Ekonomi;45,592081018445555
0187 Vaxholm;Hållbarhet;Kvinnor;Social;63,965232042742635
0187 Vaxholm;Hållbarhet;Män;Ekonomi;60,759985013329747
0187 Vaxholm;Hållbarhet;Män;Social;68,999885605327520
0187 Vaxholm;Hållbarhet;Totalt;Ekonomi;53,121307832249670
0187 Vaxholm;Hållbarhet;Totalt;Miljö;85,183575407699053
0187 Vaxholm;Hållbarhet;Totalt;Social;74,112228462861466
0187 Vaxholm;Livskvalitet;Kvinnor;T1;93,325917686318121
0187 Vaxholm;Livskvalitet;Kvinnor;T10;80,804163891745247
0187 Vaxholm;Livskvalitet;Kvinnor;T11;72,757817076231944
0187 Vaxholm;Livskvalitet;Kvinnor;T12;48,460705549391193
0187 Vaxholm;Livskvalitet;Kvinnor;T2;39,671303858044610
0187 Vaxholm;Livskvalitet;Kvinnor;T3;52,389878163074023
0187 Vaxholm;Livskvalitet;Kvinnor;T4;75,761266747868447
0187 Vaxholm;Livskvalitet;Kvinnor;T5;44,056015558043477
0187 Vaxholm;Livskvalitet;Kvinnor;T6;57,344677980679002
0187 Vaxholm;Livskvalitet;Kvinnor;T7;81,591405836702478
0187 Vaxholm;Livskvalitet;Kvinnor;T8;49,808957037871366
0187 Vaxholm;Livskvalitet;Kvinnor;T9;68,355107825430622
0187 Vaxholm;Livskvalitet;Män;T1;86,651835372636256
0187 Vaxholm;Livskvalitet;Män;T10;68,825826340583490
0187 Vaxholm;Livskvalitet;Män;T11;46,493826352355541
0187 Vaxholm;Livskvalitet;Män;T12;54,493316301616531
0187 Vaxholm;Livskvalitet;Män;T2;75,438984810179832
0187 Vaxholm;Livskvalitet;Män;T3;34,301780693533310
0187 Vaxholm;Livskvalitet;Män;T4;73,812423873325216
0187 Vaxholm;Livskvalitet;Män;T5;72,128876408628585
0187 Vaxholm;Livskvalitet;Män;T6;57,445514963972897
0187 Vaxholm;Livskvalitet;Män;T7;78,736461937838527
0187 Vaxholm;Livskvalitet;Män;T8;105,303682070676444
0187 Vaxholm;Livskvalitet;Män;T9;50,601714375709420
0187 Vaxholm;Livskvalitet;Totalt;T1;59,754003251078579
0187 Vaxholm;Livskvalitet;Totalt;T10;75,732867248931655
0187 Vaxholm;Livskvalitet;Totalt;T11;49,871141316728497
0187 Vaxholm;Livskvalitet;Totalt;T12;57,947727503063504
0187 Vaxholm;Livskvalitet;Totalt;T2;62,082280943556697
0187 Vaxholm;Livskvalitet;Totalt;T3;56,119414772424662
0187 Vaxholm;Livskvalitet;Totalt;T4;78,597809041183297
0187 Vaxholm;Livskvalitet;Totalt;T5;61,371547863514330
0187 Vaxholm;Livskvalitet;Totalt;T6;57,441871413150338
0187 Vaxholm;Livskvalitet;Totalt;T7;80,229473284379338
0187 Vaxholm;Livskvalitet;Totalt;T8;77,522151078087774
0187 Vaxholm;Livskvalitet;Totalt;T9;62,066181471677695
0188 Norrtälje;Hållbarhet;Kvinnor;Ekonomi;26,011237430507858
0188 Norrtälje;Hållbarhet;Kvinnor;Social;43,878432445921518
0188 Norrtälje;Hållbarhet;Män;Ekonomi;38,868603096299616
0188 Norrtälje;Hållbarhet;Män;Social;44,289514641916341
0188 Norrtälje;Hållbarhet;Totalt;Ekonomi;32,801370791348077
0188 Norrtälje;Hållbarhet;Totalt;Miljö;65,521231939694246
0188 Norrtälje;Hållbarhet;Totalt;Social;52,419730819735086
0188 Norrtälje;Livskvalitet;Kvinnor;T1;73,303670745272512
0188 Norrtälje;Livskvalitet;Kvinnor;T10;58,405059002292170
0188 Norrtälje;Livskvalitet;Kvinnor;T11;69,944980221422242
0188 Norrtälje;Livskvalitet;Kvinnor;T12;45,165283086478752
0188 Norrtälje;Livskvalitet;Kvinnor;T2;47,626858745055728
0188 Norrtälje;Livskvalitet;Kvinnor;T3;46,391752577319586
0188 Norrtälje;Livskvalitet;Kvinnor;T4;66,260657734470158
0188 Norrtälje;Livskvalitet;Kvinnor;T5;29,971477819241045
0188 Norrtälje;Livskvalitet;Kvinnor;T6;53,549057061522184
0188 Norrtälje;Livskvalitet;Kvinnor;T7;73,225042281407980
0188 Norrtälje;Livskvalitet;Kvinnor;T8;23,443692688502587
0188 Norrtälje;Livskvalitet;Kvinnor;T9;65,812899109045787
0188 Norrtälje;Livskvalitet;Män;T1;63,292547274749722
0188 Norrtälje;Livskvalitet;Män;T10;56,602014509620169
0188 Norrtälje;Livskvalitet;Män;T11;54,719484253791819
0188 Norrtälje;Livskvalitet;Män;T12;40,388253051296530
0188 Norrtälje;Livskvalitet;Män;T2;79,350350992795455
0188 Norrtälje;Livskvalitet;Män;T3;35,051546391752581
0188 Norrtälje;Livskvalitet;Män;T4;63,093788063337406
0188 Norrtälje;Livskvalitet;Män;T5;63,234505011063973
0188 Norrtälje;Livskvalitet;Män;T6;59,043883270823507
0188 Norrtälje;Livskvalitet;Män;T7;69,082808058506089
0188 Norrtälje;Livskvalitet;Män;T8;98,500816370595530
0188 Norrtälje;Livskvalitet;Män;T9;29,928923045465400
0188 Norrtälje;Livskvalitet;Totalt;T1;46,453975532060525
0188 Norrtälje;Livskvalitet;Totalt;T10;57,312131548877019
0188 Norrtälje;Livskvalitet;Totalt;T11;43,278604923529393
0188 Norrtälje;Livskvalitet;Totalt;T12;42,779444287596490
0188 Norrtälje;Livskvalitet;Totalt;T2;63,804211467849214
0188 Norrtälje;Livskvalitet;Totalt;T3;50,145702855743238
0188 Norrtälje;Livskvalitet;Totalt;T4;58,046607416955993
0188 Norrtälje;Livskvalitet;Totalt;T5;61,121000249651914
0188 Norrtälje;Livskvalitet;Totalt;T6;51,405951522137023
0188 Norrtälje;Livskvalitet;Totalt;T7;71,230229928049880
0188 Norrtälje;Livskvalitet;Totalt;T8;61,223565341367561
0188 Norrtälje;Livskvalitet;Totalt;T9;48,313605530760938
0191 Sigtuna;Hållbarhet;Kvinnor;Ekonomi;13,029998060777222
0191 Sigtuna;Hållbarhet;Kvinnor;Social;50,539526950054693
0191 Sigtuna;Hållbarhet;Män;Ekonomi;25,604639903144221
0191 Sigtuna;Hållbarhet;Män;Social;49,997403220125896
0191 Sigtuna;Hållbarhet;Totalt;Ekonomi;19,837890410411219
0191 Sigtuna;Hållbarhet;Totalt;Miljö;67,589059511729729
0191 Sigtuna;Hållbarhet;Totalt;Social;48,776102693575758
0191 Sigtuna;Livskvalitet;Kvinnor;T1;38,320355951056726
0191 Sigtuna;Livskvalitet;Kvinnor;T10;50,695155864046058
0191 Sigtuna;Livskvalitet;Kvinnor;T11;52,472249643431844
0191 Sigtuna;Livskvalitet;Kvinnor;T12;48,460705549391193
0191 Sigtuna;Livskvalitet;Kvinnor;T2;29,035278533024073
0191 Sigtuna;Livskvalitet;Kvinnor;T3;52,389878163074023
0191 Sigtuna;Livskvalitet;Kvinnor;T4;87,697929354445805
0191 Sigtuna;Livskvalitet;Kvinnor;T5;28,026247663815148
0191 Sigtuna;Livskvalitet;Kvinnor;T6;45,052266582860860
0191 Sigtuna;Livskvalitet;Kvinnor;T7;29,437519123365689
0191 Sigtuna;Livskvalitet;Kvinnor;T8;39,115114375356853
0191 Sigtuna;Livskvalitet;Kvinnor;T9;69,006029055640639
0191 Sigtuna;Livskvalitet;Män;T1;21,635150166852057
0191 Sigtuna;Livskvalitet;Män;T10;37,252500833089250
0191 Sigtuna;Livskvalitet;Män;T11;29,700579667935674
0191 Sigtuna;Livskvalitet;Män;T12;54,493316301616531
0191 Sigtuna;Livskvalitet;Män;T2;68,744938039161951
0191 Sigtuna;Livskvalitet;Män;T3;34,301780693533310
0191 Sigtuna;Livskvalitet;Män;T4;87,088915956151041
0191 Sigtuna;Livskvalitet;Män;T5;49,315397398891683
0191 Sigtuna;Livskvalitet;Män;T6;53,841245054712651
0191 Sigtuna;Livskvalitet;Män;T7;24,830745235736543
0191 Sigtuna;Livskvalitet;Män;T8;98,144440276953873
0191 Sigtuna;Livskvalitet;Män;T9;53,588747637144493
0191 Sigtuna;Livskvalitet;Totalt;T1;25,742215507343165
0191 Sigtuna;Livskvalitet;Totalt;T10;43,554534754817617
0191 Sigtuna;Livskvalitet;Totalt;T11;20,391041425991180
0191 Sigtuna;Livskvalitet;Totalt;T12;23,638969725926270
0191 Sigtuna;Livskvalitet;Totalt;T2;43,613731317838976
0191 Sigtuna;Livskvalitet;Totalt;T3;42,251801308713027
0191 Sigtuna;Livskvalitet;Totalt;T4;81,013759209327702
0191 Sigtuna;Livskvalitet;Totalt;T5;25,619483556969328
0191 Sigtuna;Livskvalitet;Totalt;T6;43,885255223144796
0191 Sigtuna;Livskvalitet;Totalt;T7;27,085688618884831
0191 Sigtuna;Livskvalitet;Totalt;T8;69,370799197319059
0191 Sigtuna;Livskvalitet;Totalt;T9;53,234578703392089
0192 Nynäshamn;Hållbarhet;Kvinnor;Ekonomi;21,865568144832199
0192 Nynäshamn;Hållbarhet;Kvinnor;Social;57,535456569113066
0192 Nynäshamn;Hållbarhet;Män;Ekonomi;36,983144922009039
0192 Nynäshamn;Hållbarhet;Män;Social;50,144509222760909
0192 Nynäshamn;Hållbarhet;Totalt;Ekonomi;29,784991656150112
0192 Nynäshamn;Hållbarhet;Totalt;Miljö;64,402185028657257
0192 Nynäshamn;Hållbarhet;Totalt;Social;51,019884898430320
0192 Nynäshamn;Livskvalitet;Kvinnor;T1;59,955506117908783
0192 Nynäshamn;Livskvalitet;Kvinnor;T10;73,274551726450611
0192 Nynäshamn;Livskvalitet;Kvinnor;T11;50,793620968668577
0192 Nynäshamn;Livskvalitet;Kvinnor;T12;48,460705549391193
0192 Nynäshamn;Livskvalitet;Kvinnor;T2;35,318686778154806
0192 Nynäshamn;Livskvalitet;Kvinnor;T3;52,389878163074023
0192 Nynäshamn;Livskvalitet;Kvinnor;T4;83,069427527405594
0192 Nynäshamn;Livskvalitet;Kvinnor;T5;26,288982867955824
0192 Nynäshamn;Livskvalitet;Kvinnor;T6;49,039940430229514
0192 Nynäshamn;Livskvalitet;Kvinnor;T7;55,857698011227498
0192 Nynäshamn;Livskvalitet;Kvinnor;T8;46,672023808861326
0192 Nynäshamn;Livskvalitet;Kvinnor;T9;64,199567789302762
0192 Nynäshamn;Livskvalitet;Män;T1;46,607341490545053
0192 Nynäshamn;Livskvalitet;Män;T10;53,377998644743705
0192 Nynäshamn;Livskvalitet;Män;T11;35,828091152118816
0192 Nynäshamn;Livskvalitet;Män;T12;54,493316301616531
0192 Nynäshamn;Livskvalitet;Män;T2;71,084119325711669
0192 Nynäshamn;Livskvalitet;Män;T3;34,301780693533310
0192 Nynäshamn;Livskvalitet;Män;T4;81,485992691839243
0192 Nynäshamn;Livskvalitet;Män;T5;51,052741043226902
0192 Nynäshamn;Livskvalitet;Män;T6;57,424061878271104
0192 Nynäshamn;Livskvalitet;Män;T7;51,299493496097206
0192 Nynäshamn;Livskvalitet;Män;T8;99,830381896717711
0192 Nynäshamn;Livskvalitet;Män;T9;45,651467999455100
0192 Nynäshamn;Livskvalitet;Totalt;T1;37,115570675458763
0192 Nynäshamn;Livskvalitet;Totalt;T10;62,848111812677104
0192 Nynäshamn;Livskvalitet;Totalt;T11;33,019226127405481
0192 Nynäshamn;Livskvalitet;Totalt;T12;87,204380764163375
0192 Nynäshamn;Livskvalitet;Totalt;T2;58,324273163358697
0192 Nynäshamn;Livskvalitet;Totalt;T3;27,376305841924399
0192 Nynäshamn;Livskvalitet;Totalt;T4;72,412455409063355
0192 Nynäshamn;Livskvalitet;Totalt;T5;45,422810830472358
0192 Nynäshamn;Livskvalitet;Totalt;T6;47,605942536152938
0192 Nynäshamn;Livskvalitet;Totalt;T7;53,616300869522092
0192 Nynäshamn;Livskvalitet;Totalt;T8;73,604462603326255
0192 Nynäshamn;Livskvalitet;Totalt;T9;47,939907063760458
0305 Håbo;Hållbarhet;Kvinnor;Ekonomi;26,654578345304380
0305 Håbo;Hållbarhet;Kvinnor;Social;67,275590113089081
0305 Håbo;Hållbarhet;Män;Ekonomi;39,982385904005859
0305 Håbo;Hållbarhet;Män;Social;64,306438971216892
0305 Håbo;Hållbarhet;Totalt;Ekonomi;33,576750344577427
0305 Håbo;Hållbarhet;Totalt;Miljö;72,694271871520897
0305 Håbo;Hållbarhet;Totalt;Social;68,080210715249990
0305 Håbo;Livskvalitet;Kvinnor;T1;76,640711902113452
0305 Håbo;Livskvalitet;Kvinnor;T10;62,481745915755454
0305 Håbo;Livskvalitet;Kvinnor;T11;66,378291712606568
0305 Håbo;Livskvalitet;Kvinnor;T12;55,095300985246652
0305 Håbo;Livskvalitet;Kvinnor;T2;37,448819789249718
0305 Håbo;Livskvalitet;Kvinnor;T3;24,226804123711343
0305 Håbo;Livskvalitet;Kvinnor;T4;82,460414129110831
0305 Håbo;Livskvalitet;Kvinnor;T5;41,138832032895692
0305 Håbo;Livskvalitet;Kvinnor;T6;62,763564896468452
0305 Håbo;Livskvalitet;Kvinnor;T7;80,207261242433532
0305 Håbo;Livskvalitet;Kvinnor;T8;37,590443511272817
0305 Håbo;Livskvalitet;Kvinnor;T9;69,351945319827308
0305 Håbo;Livskvalitet;Män;T1;68,353726362625139
0305 Håbo;Livskvalitet;Män;T10;47,709042571980966
0305 Håbo;Livskvalitet;Män;T11;48,241198324889808
0305 Håbo;Livskvalitet;Män;T12;57,381002150023917
0305 Håbo;Livskvalitet;Män;T2;75,085511012389389
0305 Håbo;Livskvalitet;Män;T3;29,381443298969074
0305 Håbo;Livskvalitet;Män;T4;81,973203410475051
0305 Håbo;Livskvalitet;Män;T5;62,014261460542286
0305 Håbo;Livskvalitet;Män;T6;63,223619389113111
0305 Håbo;Livskvalitet;Män;T7;75,790698919241024
0305 Håbo;Livskvalitet;Män;T8;98,545558153744793
0305 Håbo;Livskvalitet;Män;T9;46,759120789163376
0305 Håbo;Livskvalitet;Totalt;T1;46,469575235546607
0305 Håbo;Livskvalitet;Totalt;T10;54,697454331872386
0305 Håbo;Livskvalitet;Totalt;T11;42,926021983466327
0305 Håbo;Livskvalitet;Totalt;T12;49,359775188579633
0305 Håbo;Livskvalitet;Totalt;T2;60,723608825176640
0305 Håbo;Livskvalitet;Totalt;T3;32,152061855670105
0305 Håbo;Livskvalitet;Totalt;T4;71,779889408298217
0305 Håbo;Livskvalitet;Totalt;T5;62,613632138359321
0305 Håbo;Livskvalitet;Totalt;T6;56,352922784109040
0305 Håbo;Livskvalitet;Totalt;T7;78,081499752429721
0305 Håbo;Livskvalitet;Totalt;T8;68,671847958071837
0305 Håbo;Livskvalitet;Totalt;T9;54,068255299072604
0319 Älvkarleby;Hållbarhet;Kvinnor;Ekonomi;17,900681730828847
0319 Älvkarleby;Hållbarhet;Kvinnor;Social;61,372089727517064
0319 Älvkarleby;Hållbarhet;Män;Ekonomi;34,414341796493538
0319 Älvkarleby;Hållbarhet;Män;Social;53,085289396193573
0319 Älvkarleby;Hållbarhet;Totalt;Ekonomi;26,953810614957010
0319 Älvkarleby;Hållbarhet;Totalt;Miljö;65,555122338415416
0319 Älvkarleby;Hållbarhet;Totalt;Social;57,719909648291896
0319 Älvkarleby;Livskvalitet;Kvinnor;T1;71,690767519466078
0319 Älvkarleby;Livskvalitet;Kvinnor;T10;51,002753647910041
0319 Älvkarleby;Livskvalitet;Kvinnor;T11;64,529113926041987
0319 Älvkarleby;Livskvalitet;Kvinnor;T12;55,095300985246652
0319 Älvkarleby;Livskvalitet;Kvinnor;T2;30,551756193621546
0319 Älvkarleby;Livskvalitet;Kvinnor;T3;24,226804123711343
0319 Älvkarleby;Livskvalitet;Kvinnor;T4;76,613885505481122
0319 Älvkarleby;Livskvalitet;Kvinnor;T5;27,571033654565611
0319 Älvkarleby;Livskvalitet;Kvinnor;T6;57,831769302574379
0319 Älvkarleby;Livskvalitet;Kvinnor;T7;63,301577763956907
0319 Älvkarleby;Livskvalitet;Kvinnor;T8;5,696897791737012
0319 Älvkarleby;Livskvalitet;Kvinnor;T9;62,662165897802062
0319 Älvkarleby;Livskvalitet;Män;T1;58,342602892102335
0319 Älvkarleby;Livskvalitet;Män;T10;24,811844216065310
0319 Älvkarleby;Livskvalitet;Män;T11;38,078640492931576
0319 Älvkarleby;Livskvalitet;Män;T12;57,381002150023917
0319 Älvkarleby;Livskvalitet;Män;T2;73,216168233955713
0319 Älvkarleby;Livskvalitet;Män;T3;29,381443298969074
0319 Älvkarleby;Livskvalitet;Män;T4;75,883069427527417
0319 Älvkarleby;Livskvalitet;Män;T5;51,902057232320246
0319 Älvkarleby;Livskvalitet;Män;T6;57,817584023722212
0319 Älvkarleby;Livskvalitet;Män;T7;55,428430277626831
0319 Älvkarleby;Livskvalitet;Män;T8;91,363055084703319
0319 Älvkarleby;Livskvalitet;Män;T9;46,411155322889115
0319 Älvkarleby;Livskvalitet;Totalt;T1;52,692611017704841
0319 Älvkarleby;Livskvalitet;Totalt;T10;37,718540168563194
0319 Älvkarleby;Livskvalitet;Totalt;T11;37,202341827063535
0319 Älvkarleby;Livskvalitet;Totalt;T12;49,359775188579633
0319 Älvkarleby;Livskvalitet;Totalt;T2;58,043603025553594
0319 Älvkarleby;Livskvalitet;Totalt;T3;30,068728522336773
0319 Älvkarleby;Livskvalitet;Totalt;T4;71,758257429922992
0319 Älvkarleby;Livskvalitet;Totalt;T5;51,906665164066922
0319 Älvkarleby;Livskvalitet;Totalt;T6;46,381549196461897
0319 Älvkarleby;Livskvalitet;Totalt;T7;59,409005615318179
0319 Älvkarleby;Livskvalitet;Totalt;T8;49,077395493990466
0319 Älvkarleby;Livskvalitet;Totalt;T9;50,488230452217692
0330 Knivsta;Hållbarhet;Kvinnor;Ekonomi;33,476641072472091
0330 Knivsta;Hållbarhet;Kvinnor;Social;78,148048726233171
0330 Knivsta;Hållbarhet;Män;Ekonomi;47,768408671395228
0330 Knivsta;Hållbarhet;Män;Social;72,074135618866208
0330 Knivsta;Hållbarhet;Totalt;Ekonomi;40,885122790902379
0330 Knivsta;Hållbarhet;Totalt;Miljö;75,388757086904931
0330 Knivsta;Hållbarhet;Totalt;Social;73,578300721800858
0330 Knivsta;Livskvalitet;Kvinnor;T1;86,651835372636256
0330 Knivsta;Livskvalitet;Kvinnor;T10;80,567505252866454
0330 Knivsta;Livskvalitet;Kvinnor;T11;71,671844868031499
0330 Knivsta;Livskvalitet;Kvinnor;T12;55,095300985246652
0330 Knivsta;Livskvalitet;Kvinnor;T2;38,422673155447583
0330 Knivsta;Livskvalitet;Kvinnor;T3;24,226804123711343
0330 Knivsta;Livskvalitet;Kvinnor;T4;67,600487210718654
0330 Knivsta;Livskvalitet;Kvinnor;T5;46,434571029817093
0330 Knivsta;Livskvalitet;Kvinnor;T6;64,355741907118897
0330 Knivsta;Livskvalitet;Kvinnor;T7;70,919708056816148
0330 Knivsta;Livskvalitet;Kvinnor;T8;-8,898495140174228
0330 Knivsta;Livskvalitet;Kvinnor;T9;59,188372541566892
0330 Knivsta;Livskvalitet;Män;T1;75,027808676307004
0330 Knivsta;Livskvalitet;Män;T10;63,476746747030006
0330 Knivsta;Livskvalitet;Män;T11;51,319460322895267
0330 Knivsta;Livskvalitet;Män;T12;57,381002150023917
0330 Knivsta;Livskvalitet;Män;T2;73,019395309910053
0330 Knivsta;Livskvalitet;Män;T3;29,381443298969074
0330 Knivsta;Livskvalitet;Män;T4;66,382460414129113
0330 Knivsta;Livskvalitet;Män;T5;65,909029315979240
0330 Knivsta;Livskvalitet;Män;T6;65,401193003397992
0330 Knivsta;Livskvalitet;Män;T7;69,887521038628520
0330 Knivsta;Livskvalitet;Män;T8;97,950447918672353
0330 Knivsta;Livskvalitet;Män;T9;58,209254095127015
0330 Knivsta;Livskvalitet;Totalt;T1;46,540120629043940
0330 Knivsta;Livskvalitet;Totalt;T10;71,745284049044301
0330 Knivsta;Livskvalitet;Totalt;T11;46,841148708697460
0330 Knivsta;Livskvalitet;Totalt;T12;49,359775188579633
0330 Knivsta;Livskvalitet;Totalt;T2;54,737817901586659
0330 Knivsta;Livskvalitet;Totalt;T3;24,845217656443292
0330 Knivsta;Livskvalitet;Totalt;T4;71,368805867268946
0330 Knivsta;Livskvalitet;Totalt;T5;62,416343991129310
0330 Knivsta;Livskvalitet;Totalt;T6;65,898430354396623
0330 Knivsta;Livskvalitet;Totalt;T7;70,403815735434080
