Region;Del;Kon;Tema;Varde_stand
10 Blekinge län;Livskvalitet;Kvinnor;T6;63,1717344165914625
10 Blekinge län;Livskvalitet;Kvinnor;T7;60,3885055831605371
10 Blekinge län;Livskvalitet;Kvinnor;T8;13,7453182755316270
10 Blekinge län;Livskvalitet;Kvinnor;T9;71,4749468177346188
10 Blekinge län;Livskvalitet;Män;T1;73,3333333333333286
10 Blekinge län;Livskvalitet;Män;T10;46,8253957568497370
10 Blekinge län;Livskvalitet;Män;T11;19,4207930251395560
10 Blekinge län;Livskvalitet;Män;T12;26,0314518057880946
10 Blekinge län;Livskvalitet;Män;T2;118,2795698924731056
10 Blekinge län;Livskvalitet;Män;T3;87,1794871794871824
10 Blekinge län;Livskvalitet;Män;T4;18,9189189189189406
10 Blekinge län;Livskvalitet;Män;T5;31,7528756740230698
10 Blekinge län;Livskvalitet;Män;T6;49,5825580670759010
10 Blekinge län;Livskvalitet;Män;T7;40,5544069038920156
10 Blekinge län;Livskvalitet;Män;T8;120,8505056160260551
10 Blekinge län;Livskvalitet;Män;T9;15,5678913454360472
10 Blekinge län;Livskvalitet;Totalt;T1;77,0433073848177798
10 Blekinge län;Livskvalitet;Totalt;T10;68,7198855047521846
10 Blekinge län;Livskvalitet;Totalt;T11;27,5452594527450998
10 Blekinge län;Livskvalitet;Totalt;T12;29,9569480985410195
10 Blekinge län;Livskvalitet;Totalt;T2;32,7956989247311839
10 Blekinge län;Livskvalitet;Totalt;T3;70,3745231422918209
10 Blekinge län;Livskvalitet;Totalt;T4;41,1095466841731678
10 Blekinge län;Livskvalitet;Totalt;T5;41,1594141188465699
10 Blekinge län;Livskvalitet;Totalt;T6;40,2475465549711089
10 Blekinge län;Livskvalitet;Totalt;T7;50,3498318810878800
10 Blekinge län;Livskvalitet;Totalt;T8;68,2560180464770383
10 Blekinge län;Livskvalitet;Totalt;T9;44,1370873269886346
12 Skåne län;Hållbarhet;Kvinnor;Ekonomi;-11,9074528940672888
12 Skåne län;Hållbarhet;Kvinnor;Social;60,7014957112454638
12 Skåne län;Hållbarhet;Män;Ekonomi;51,7206728807327849
12 Skåne län;Hållbarhet;Män;Social;50,6243118357028408
12 Skåne län;Hållbarhet;Totalt;Ekonomi;25,3817924295578372
12 Skåne län;Hållbarhet;Totalt;Miljö;64,9973025386137238
12 Skåne län;Hållbarhet;Totalt;Social;51,2275306501686529
12 Skåne län;Livskvalitet;Kvinnor;T1;55,0000000000000000
12 Skåne län;Livskvalitet;Kvinnor;T10;90,9058810422110355
12 Skåne län;Livskvalitet;Kvinnor;T11;62,6628722720942761
12 Skåne län;Livskvalitet;Kvinnor;T12;35,3291078689309401
12 Skåne län;Livskvalitet;Kvinnor;T2;-46,2365591397849514
12 Skåne län;Livskvalitet;Kvinnor;T3;102,5641025641025834
12 Skåne län;Livskvalitet;Kvinnor;T4;59,1216216216215997
12 Skåne län;Livskvalitet;Kvinnor;T5;13,5418760283991055
12 Skåne län;Livskvalitet;Kvinnor;T6;34,6737868997092491
12 Skåne län;Livskvalitet;Kvinnor;T7;27,9278574911812854
12 Skåne län;Livskvalitet;Kvinnor;T8;39,3614260640004261
12 Skåne län;Livskvalitet;Kvinnor;T9;76,5400887835167225
12 Skåne län;Livskvalitet;Män;T1;0,0000000000000000
12 Skåne län;Livskvalitet;Män;T10;33,0101317658003950
12 Skåne län;Livskvalitet;Män;T11;-10,7537151087728073
12 Skåne län;Livskvalitet;Män;T12;72,1947500597943304
12 Skåne län;Livskvalitet;Män;T2;96,7741935483870890
12 Skåne län;Livskvalitet;Män;T3;79,4871794871794890
12 Skåne län;Livskvalitet;Män;T4;55,0675675675675436
12 Skåne län;Livskvalitet;Män;T5;64,6758608546389553
12 Skåne län;Livskvalitet;Män;T6;31,8201827206162307
12 Skåne län;Livskvalitet;Män;T7;10,6267841666426541
12 Skåne län;Livskvalitet;Män;T8;126,0805512021789809
12 Skåne län;Livskvalitet;Män;T9;24,2506213745616002
12 Skåne län;Livskvalitet;Totalt;T1;28,7345149134034976
12 Skåne län;Livskvalitet;Totalt;T10;61,7208686909553634
12 Skåne län;Livskvalitet;Totalt;T11;26,2902595063343085
12 Skåne län;Livskvalitet;Totalt;T12;53,6774695049032431
12 Skåne län;Livskvalitet;Totalt;T2;25,2688172043010688
12 Skåne län;Livskvalitet;Totalt;T3;66,4566900545783454
12 Skåne län;Livskvalitet;Totalt;T4;77,7260636285792117
12 Skåne län;Livskvalitet;Totalt;T5;37,9118455707024395
12 Skåne län;Livskvalitet;Totalt;T6;27,9189960358505047
12 Skåne län;Livskvalitet;Totalt;T7;19,3959623158930938
12 Skåne län;Livskvalitet;Totalt;T8;82,3027239309934799
12 Skåne län;Livskvalitet;Totalt;T9;51,6661666525534145
13 Hallands län;Hållbarhet;Kvinnor;Ekonomi;22,6614154714327185
13 Hallands län;Hållbarhet;Kvinnor;Social;65,9414042547388419
13 Hallands län;Hållbarhet;Män;Ekonomi;98,5469329115684047
13 Hallands län;Hållbarhet;Män;Social;41,2562269312238925
13 Hallands län;Hållbarhet;Totalt;Ekonomi;23,4113787201400321
13 Hallands län;Hållbarhet;Totalt;Miljö;59,2619712554422975
13 Hallands län;Hållbarhet;Totalt;Social;60,8770783743241566
13 Hallands län;Livskvalitet;Kvinnor;T1;118,3333333333333428
13 Hallands län;Livskvalitet;Kvinnor;T10;118,2457278859678951
13 Hallands län;Livskvalitet;Kvinnor;T11;73,2443378038685751
13 Hallands län;Livskvalitet;Kvinnor;T12;73,1209638842382361
13 Hallands län;Livskvalitet;Kvinnor;T2;-30,1075268817204353
13 Hallands län;Livskvalitet;Kvinnor;T3;5,1282051282051331
13 Hallands län;Livskvalitet;Kvinnor;T4;46,6216216216215997
13 Hallands län;Livskvalitet;Kvinnor;T5;48,7969209387869540
13 Hallands län;Livskvalitet;Kvinnor;T6;79,1923055001751663
13 Hallands län;Livskvalitet;Kvinnor;T7;85,1674305606258173
13 Hallands län;Livskvalitet;Kvinnor;T8;5,4335588461860800
13 Hallands län;Livskvalitet;Kvinnor;T9;85,5023910500988080
13 Hallands län;Livskvalitet;Män;T1;81,6666666666666714
13 Hallands län;Livskvalitet;Män;T10;55,2960615667767144
13 Hallands län;Livskvalitet;Män;T11;28,4734933173606635
13 Hallands län;Livskvalitet;Män;T12;90,8790361157618491
13 Hallands län;Livskvalitet;Män;T2;139,7849462365591364
13 Hallands län;Livskvalitet;Män;T3;20,5128205128205217
13 Hallands län;Livskvalitet;Män;T4;42,5675675675675791
13 Hallands län;Livskvalitet;Män;T5;93,6714946641930908
13 Hallands län;Livskvalitet;Män;T6;72,0115385506470318
13 Hallands län;Livskvalitet;Män;T7;71,6544657529686333
13 Hallands län;Livskvalitet;Män;T8;115,8376634389245652
13 Hallands län;Livskvalitet;Män;T9;35,4026032036837890
13 Hallands län;Livskvalitet;Totalt;T1;70,4719453365147785
13 Hallands län;Livskvalitet;Totalt;T10;86,1274816531934277
13 Hallands län;Livskvalitet;Totalt;T11;50,5818177040463937
13 Hallands län;Livskvalitet;Totalt;T12;82,0000000000000284
13 Hallands län;Livskvalitet;Totalt;T2;55,9139784946236418
13 Hallands län;Livskvalitet;Totalt;T3;27,4906099324288604
13 Hallands län;Livskvalitet;Totalt;T4;51,3828445288191205
13 Hallands län;Livskvalitet;Totalt;T5;82,7003438288560631
13 Hallands län;Livskvalitet;Totalt;T6;69,8471655785037626
13 Hallands län;Livskvalitet;Totalt;T7;78,5479930110405462
13 Hallands län;Livskvalitet;Totalt;T8;60,3866343279464957
13 Hallands län;Livskvalitet;Totalt;T9;60,9144838833987023
14 Västra Götalands län;Hållbarhet;Kvinnor;Ekonomi;-0,5852289910787192
14 Västra Götalands län;Hållbarhet;Kvinnor;Social;63,1716498629537497
14 Västra Götalands län;Hållbarhet;Män;Ekonomi;71,7252606767514038
14 Västra Götalands län;Hållbarhet;Män;Social;52,2205190919257376
14 Västra Götalands län;Hållbarhet;Totalt;Ekonomi;51,0198770235306469
14 Västra Götalands län;Hållbarhet;Totalt;Miljö;60,4382643286000416
14 Västra Götalands län;Hållbarhet;Totalt;Social;62,1861496787725514
14 Västra Götalands län;Livskvalitet;Kvinnor;T1;73,3333333333333286
14 Västra Götalands län;Livskvalitet;Kvinnor;T10;101,4237014183664058
14 Västra Götalands län;Livskvalitet;Kvinnor;T11;71,1157123924524086
14 Västra Götalands län;Livskvalitet;Kvinnor;T12;45,7733197799569709
14 Västra Götalands län;Livskvalitet;Kvinnor;T2;-30,1075268817204353
14 Västra Götalands län;Livskvalitet;Kvinnor;T3;87,1794871794871824
14 Västra Götalands län;Livskvalitet;Kvinnor;T4;63,5135135135134874
14 Västra Götalands län;Livskvalitet;Kvinnor;T5;25,1578061736033511
14 Västra Götalands län;Livskvalitet;Kvinnor;T6;54,0527843817379434
14 Västra Götalands län;Livskvalitet;Kvinnor;T7;51,6162200162253839
14 Västra Götalands län;Livskvalitet;Kvinnor;T8;-48,7377478274550668
14 Västra Götalands län;Livskvalitet;Kvinnor;T9;71,6814272624032469
14 Västra Götalands län;Livskvalitet;Män;T1;18,3333333333333321
14 Västra Götalands län;Livskvalitet;Män;T10;48,3577155209119738
14 Västra Götalands län;Livskvalitet;Män;T11;7,2546835747615956
14 Västra Götalands län;Livskvalitet;Män;T12;73,6491867974169594
14 Västra Götalands län;Livskvalitet;Män;T2;122,0430107526881471
14 Västra Götalands län;Livskvalitet;Män;T3;66,6666666666666714
14 Västra Götalands län;Livskvalitet;Män;T4;59,7972972972972912
14 Västra Götalands län;Livskvalitet;Män;T5;83,4956769628662130
14 Västra Götalands län;Livskvalitet;Män;T6;64,6618760712405560
14 Västra Götalands län;Livskvalitet;Män;T7;38,2672200442092105
14 Västra Götalands län;Livskvalitet;Män;T8;102,3295729695159224
14 Västra Götalands län;Livskvalitet;Män;T9;42,7038729637233061
14 Västra Götalands län;Livskvalitet;Totalt;T1;41,7145453226563063
14 Västra Götalands län;Livskvalitet;Totalt;T10;73,9928231782865424
14 Västra Götalands län;Livskvalitet;Totalt;T11;38,6003295919873892
14 Västra Götalands län;Livskvalitet;Totalt;T12;60,2112532886869403
14 Västra Götalands län;Livskvalitet;Totalt;T2;46,7741935483870890
14 Västra Götalands län;Livskvalitet;Totalt;T3;60,5078758209520942
14 Västra Götalands län;Livskvalitet;Totalt;T4;68,0549644584800149
14 Västra Götalands län;Livskvalitet;Totalt;T5;58,7886566395716699
14 Västra Götalands län;Livskvalitet;Totalt;T6;51,7893360777574543
14 Västra Götalands län;Livskvalitet;Totalt;T7;44,9490782513586424
14 Västra Götalands län;Livskvalitet;Totalt;T8;27,0909659319620069
14 Västra Götalands län;Livskvalitet;Totalt;T9;58,0919722889677885
17 Värmlands län;Hållbarhet;Kvinnor;Ekonomi;-19,1333795121386174
17 Värmlands län;Hållbarhet;Kvinnor;Social;54,8945935618358973
17 Värmlands län;Hållbarhet;Män;Ekonomi;49,2110123426987869
17 Värmlands län;Hållbarhet;Män;Social;55,2288368237501359
17 Värmlands län;Hållbarhet;Totalt;Ekonomi;10,8490372172983296
17 Värmlands län;Hållbarhet;Totalt;Miljö;54,8632928103043866
17 Värmlands län;Hållbarhet;Totalt;Social;68,8255082794530750
17 Värmlands län;Livskvalitet;Kvinnor;T1;91,6666666666666714
17 Värmlands län;Livskvalitet;Kvinnor;T10;93,4514615343965289
17 Värmlands län;Livskvalitet;Kvinnor;T11;65,0275577187088913
17 Värmlands län;Livskvalitet;Kvinnor;T12;7,0412580722315523
17 Värmlands län;Livskvalitet;Kvinnor;T2;2,6881720430107525
17 Värmlands län;Livskvalitet;Kvinnor;T3;51,2820512820512988
17 Värmlands län;Livskvalitet;Kvinnor;T4;18,5810810810810736
17 Värmlands län;Livskvalitet;Kvinnor;T5;-13,8138267961405941
17 Värmlands län;Livskvalitet;Kvinnor;T6;52,7219200009829052
17 Värmlands län;Livskvalitet;Kvinnor;T7;67,0574512926565376
17 Värmlands län;Livskvalitet;Kvinnor;T8;-81,0558987174169232
17 Värmlands län;Livskvalitet;Kvinnor;T9;54,6397288159372181
17 Värmlands län;Livskvalitet;Män;T1;36,6666666666666643
17 Värmlands län;Livskvalitet;Män;T10;48,9678564420238089
17 Värmlands län;Livskvalitet;Män;T11;26,7452947326731909
17 Värmlands län;Livskvalitet;Män;T12;80,8361635972256352
17 Värmlands län;Livskvalitet;Män;T2;126,8817204301075208
17 Värmlands län;Livskvalitet;Män;T3;84,6153846153846274
17 Värmlands län;Livskvalitet;Män;T4;12,1621621621621880
17 Värmlands län;Livskvalitet;Män;T5;44,8440837559786303
17 Värmlands län;Livskvalitet;Män;T6;45,2516065798130640
17 Värmlands län;Livskvalitet;Män;T7;49,2302076753765974
17 Värmlands län;Livskvalitet;Män;T8;101,6046080632934263
17 Värmlands län;Livskvalitet;Män;T9;5,2667737578812064
17 Värmlands län;Livskvalitet;Totalt;T1;59,5165716175150408
17 Värmlands län;Livskvalitet;Totalt;T10;70,3749773220915955
17 Värmlands län;Livskvalitet;Totalt;T11;45,3258159919895149
17 Värmlands län;Livskvalitet;Totalt;T12;44,0493303037551556
17 Värmlands län;Livskvalitet;Totalt;T2;65,5913978494623535
17 Värmlands län;Livskvalitet;Totalt;T3;56,9760280758416116
17 Värmlands län;Livskvalitet;Totalt;T4;28,9127694973973206
17 Värmlands län;Livskvalitet;Totalt;T5;26,7339617498807698
17 Värmlands län;Livskvalitet;Totalt;T6;39,2920085631829039
17 Värmlands län;Livskvalitet;Totalt;T7;58,2315384311164195
17 Värmlands län;Livskvalitet;Totalt;T8;10,4985053217900131
17 Värmlands län;Livskvalitet;Totalt;T9;30,9196791250320615
18 Örebro län;Hållbarhet;Kvinnor;Ekonomi;-16,3424004982910844
18 Örebro län;Hållbarhet;Kvinnor;Social;50,4448989193310524
18 Örebro län;Hållbarhet;Män;Ekonomi;53,2553100659194882
18 Örebro län;Hållbarhet;Män;Social;33,7701992879013346
18 Örebro län;Hållbarhet;Totalt;Ekonomi;25,7567478558359895
18 Örebro län;Hållbarhet;Totalt;Miljö;54,4103860002183666
18 Örebro län;Hållbarhet;Totalt;Social;45,4632263878603737
18 Örebro län;Livskvalitet;Kvinnor;T1;91,6666666666666714
18 Örebro län;Livskvalitet;Kvinnor;T10;73,3657011740003924
18 Örebro län;Livskvalitet;Kvinnor;T11;90,0783266017674578
18 Örebro län;Livskvalitet;Kvinnor;T12;53,1901458981106003
18 Örebro län;Livskvalitet;Kvinnor;T2;-40,3225806451612883
18 Örebro län;Livskvalitet;Kvinnor;T3;79,4871794871794890
18 Örebro län;Livskvalitet;Kvinnor;T4;33,1081081081080839
18 Örebro län;Livskvalitet;Kvinnor;T5;-16,1755496417995950
18 Örebro län;Livskvalitet;Kvinnor;T6;52,7033329669647017
18 Örebro län;Livskvalitet;Kvinnor;T7;51,1955062361119388
18 Örebro län;Livskvalitet;Kvinnor;T8;-20,6308502399862554
18 Örebro län;Livskvalitet;Kvinnor;T9;49,2558988375291023
18 Örebro län;Livskvalitet;Män;T1;36,6666666666666643
18 Örebro län;Livskvalitet;Män;T10;19,1963319513974078
18 Örebro län;Livskvalitet;Män;T11;-8,2247933151003370
18 Örebro län;Livskvalitet;Män;T12;85,7688950011959719
18 Örebro län;Livskvalitet;Män;T2;106,9892473118279526
18 Örebro län;Livskvalitet;Män;T3;46,1538461538461604
18 Örebro län;Livskvalitet;Män;T4;27,0270270270270174
18 Örebro län;Livskvalitet;Män;T5;84,2972035821994155
18 Örebro län;Livskvalitet;Män;T6;47,0668465382800463
18 Örebro län;Livskvalitet;Män;T7;38,1331899381782904
18 Örebro län;Livskvalitet;Män;T8;115,8270382486417134
18 Örebro län;Livskvalitet;Män;T9;25,1685016827340604
18 Örebro län;Livskvalitet;Totalt;T1;60,8768639181448634
18 Örebro län;Livskvalitet;Totalt;T10;45,4504665674616817
18 Örebro län;Livskvalitet;Totalt;T11;40,1408923213523607
18 Örebro län;Livskvalitet;Totalt;T12;69,3950609901937696
18 Örebro län;Livskvalitet;Totalt;T2;33,8709677419354875
18 Örebro län;Livskvalitet;Totalt;T3;49,8452949486160009
18 Örebro län;Livskvalitet;Totalt;T4;50,4312610953055440
18 Örebro län;Livskvalitet;Totalt;T5;41,6318790479179768
18 Örebro län;Livskvalitet;Totalt;T6;37,6005698739966263
18 Örebro län;Livskvalitet;Totalt;T7;44,7582879581343462
18 Örebro län;Livskvalitet;Totalt;T8;47,3664852892197317
18 Örebro län;Livskvalitet;Totalt;T9;38,0897486127046605
19 Västmanlands län;Hållbarhet;Kvinnor;Ekonomi;-2,8572133401175015
19 Västmanlands län;Hållbarhet;Kvinnor;Social;56,3597249806934855
19 Västmanlands län;Hållbarhet;Män;Ekonomi;67,7152194191511256
19 Västmanlands län;Hållbarhet;Män;Social;21,6496648519598871
19 Västmanlands län;Hållbarhet;Totalt;Ekonomi;20,8476858868422674
19 Västmanlands län;Hållbarhet;Totalt;Miljö;61,6969282355439432
19 Västmanlands län;Hållbarhet;Totalt;Social;45,3677024776193676
19 Västmanlands län;Livskvalitet;Kvinnor;T1;45,0000000000000000
19 Västmanlands län;Livskvalitet;Kvinnor;T10;57,3821430362580571
19 Västmanlands län;Livskvalitet;Kvinnor;T11;46,9161812626104364
19 Västmanlands län;Livskvalitet;Kvinnor;T12;18,9039703420234488
19 Västmanlands län;Livskvalitet;Kvinnor;T2;-83,3333333333333286
19 Västmanlands län;Livskvalitet;Kvinnor;T3;97,4358974358974450
19 Västmanlands län;Livskvalitet;Kvinnor;T4;26,3513513513513331
19 Västmanlands län;Livskvalitet;Kvinnor;T5;-15,6416711595460995
19 Västmanlands län;Livskvalitet;Kvinnor;T6;43,9191351430705339
19 Västmanlands län;Livskvalitet;Kvinnor;T7;48,6132319310735994
19 Västmanlands län;Livskvalitet;Kvinnor;T8;-30,3093769347551998
19 Västmanlands län;Livskvalitet;Kvinnor;T9;73,0358728864915605
19 Västmanlands län;Livskvalitet;Män;T1;-10,0000000000000000
19 Västmanlands län;Livskvalitet;Män;T10;-14,4622449429526707
19 Västmanlands län;Livskvalitet;Män;T11;7,3718606759911323
19 Västmanlands län;Livskvalitet;Män;T12;78,0975843099737688
19 Västmanlands län;Livskvalitet;Män;T2;80,6451612903225765
19 Västmanlands län;Livskvalitet;Män;T3;100,0000000000000000
19 Västmanlands län;Livskvalitet;Män;T4;21,9594594594594561
19 Västmanlands län;Livskvalitet;Män;T5;47,1463213329690092
19 Västmanlands län;Livskvalitet;Män;T6;51,6750278174862601
19 Västmanlands län;Livskvalitet;Män;T7;33,7751683868963681
19 Västmanlands län;Livskvalitet;Män;T8;113,8162209876114446
19 Västmanlands län;Livskvalitet;Män;T9;33,8462248621998896
19 Västmanlands län;Livskvalitet;Totalt;T1;43,0012312786732736
19 Västmanlands län;Livskvalitet;Totalt;T10;20,4175899113853347
19 Västmanlands län;Livskvalitet;Totalt;T11;26,9786470587820233
19 Västmanlands län;Livskvalitet;Totalt;T12;48,5007773259986763
19 Västmanlands län;Livskvalitet;Totalt;T2;0,0000000000000000
19 Västmanlands län;Livskvalitet;Totalt;T3;66,0721115640576642
19 Västmanlands län;Livskvalitet;Totalt;T4;59,4395826314129607
19 Västmanlands län;Livskvalitet;Totalt;T5;20,0371161269356186
19 Västmanlands län;Livskvalitet;Totalt;T6;35,4612864199187925
19 Västmanlands län;Livskvalitet;Totalt;T7;41,2216883901818960
19 Västmanlands län;Livskvalitet;Totalt;T8;41,9549941459288078
19 Västmanlands län;Livskvalitet;Totalt;T9;54,6053270030144020
20 Dalarnas län;Hållbarhet;Kvinnor;Ekonomi;2,4328948527822565
20 Dalarnas län;Hållbarhet;Kvinnor;Social;68,2341426464416685
20 Dalarnas län;Hållbarhet;Män;Ekonomi;67,2573530116037830
20 Dalarnas län;Hållbarhet;Män;Social;48,9530160218724788
20 Dalarnas län;Hållbarhet;Totalt;Ekonomi;16,5005498938001622
20 Dalarnas län;Hållbarhet;Totalt;Miljö;57,5332432263147666
20 Dalarnas län;Hållbarhet;Totalt;Social;53,8358147904073761
20 Dalarnas län;Livskvalitet;Kvinnor;T1;100,0000000000000000
20 Dalarnas län;Livskvalitet;Kvinnor;T10;62,5345974843762065
20 Dalarnas län;Livskvalitet;Kvinnor;T11;70,9967818658678596
20 Dalarnas län;Livskvalitet;Kvinnor;T12;48,5964482181297370
20 Dalarnas län;Livskvalitet;Kvinnor;T2;-1,6129032258064364
20 Dalarnas län;Livskvalitet;Kvinnor;T3;30,7692307692307772
20 Dalarnas län;Livskvalitet;Kvinnor;T4;51,0135135135135300
20 Dalarnas län;Livskvalitet;Kvinnor;T5;-14,5295260822476600
20 Dalarnas län;Livskvalitet;Kvinnor;T6;58,2320961425092705
20 Dalarnas län;Livskvalitet;Kvinnor;T7;51,7335221848375895
20 Dalarnas län;Livskvalitet;Kvinnor;T8;-45,8011086977398776
20 Dalarnas län;Livskvalitet;Kvinnor;T9;56,7283490276211495
20 Dalarnas län;Livskvalitet;Män;T1;63,3333333333333286
20 Dalarnas län;Livskvalitet;Män;T10;7,1883836600578785
20 Dalarnas län;Livskvalitet;Män;T11;7,3427312021544919
20 Dalarnas län;Livskvalitet;Män;T12;64,2171131308300573
20 Dalarnas län;Livskvalitet;Män;T2;132,2580645161290249
20 Dalarnas län;Livskvalitet;Män;T3;43,5897435897435841
20 Dalarnas län;Livskvalitet;Män;T4;46,6216216216215997
20 Dalarnas län;Livskvalitet;Män;T5;46,3899492703699892
20 Dalarnas län;Livskvalitet;Män;T6;59,2633248362244487
20 Dalarnas län;Livskvalitet;Män;T7;37,2447709705753880
20 Dalarnas län;Livskvalitet;Män;T8;109,8838789300433234
20 Dalarnas län;Livskvalitet;Män;T9;6,8951204423168990
20 Dalarnas län;Livskvalitet;Totalt;T1;73,1475403914691924
20 Dalarnas län;Livskvalitet;Totalt;T10;33,6576007765858307
20 Dalarnas län;Livskvalitet;Totalt;T11;37,9228288785414520
20 Dalarnas län;Livskvalitet;Totalt;T12;56,5174001435064426
20 Dalarnas län;Livskvalitet;Totalt;T2;67,2043010752688161
20 Dalarnas län;Livskvalitet;Totalt;T3;51,1338690706544980
20 Dalarnas län;Livskvalitet;Totalt;T4;41,2379987717168888
20 Dalarnas län;Livskvalitet;Totalt;T5;30,4107389895398725
20 Dalarnas län;Livskvalitet;Totalt;T6;50,1247231721321072
20 Dalarnas län;Livskvalitet;Totalt;T7;44,5574104465861751
20 Dalarnas län;Livskvalitet;Totalt;T8;32,8336769492626601
20 Dalarnas län;Livskvalitet;Totalt;T9;32,6695756911027573
21 Gävleborgs län;Hållbarhet;Kvinnor;Ekonomi;-11,5875506255587286
21 Gävleborgs län;Hållbarhet;Kvinnor;Social;42,9499871459567188
21 Gävleborgs län;Hållbarhet;Män;Ekonomi;50,1879014685577829
21 Gävleborgs län;Hållbarhet;Män;Social;46,7866580646859944
21 Gävleborgs län;Hållbarhet;Totalt;Ekonomi;10,1622178799177725
21 Gävleborgs län;Hållbarhet;Totalt;Miljö;56,2750559442816538
21 Gävleborgs län;Hållbarhet;Totalt;Social;50,6241762489655684
21 Gävleborgs län;Livskvalitet;Kvinnor;T1;63,3333333333333286
21 Gävleborgs län;Livskvalitet;Kvinnor;T10;60,2939864750468928
21 Gävleborgs län;Livskvalitet;Kvinnor;T11;72,7351572836904836
21 Gävleborgs län;Livskvalitet;Kvinnor;T12;19,3989476201865827
21 Gävleborgs län;Livskvalitet;Kvinnor;T2;-33,8709677419354662
21 Gävleborgs län;Livskvalitet;Kvinnor;T3;56,4102564102564088
21 Gävleborgs län;Livskvalitet;Kvinnor;T4;52,0270270270270316
21 Gävleborgs län;Livskvalitet;Kvinnor;T5;17,6289876082718919
21 Gävleborgs län;Livskvalitet;Kvinnor;T6;49,0970475392715784
21 Gävleborgs län;Livskvalitet;Kvinnor;T7;50,8901762707183991
21 Gävleborgs län;Livskvalitet;Kvinnor;T8;-32,9824296132226280
21 Gävleborgs län;Livskvalitet;Kvinnor;T9;62,0864139105846107
21 Gävleborgs län;Livskvalitet;Män;T1;18,3333333333333321
21 Gävleborgs län;Livskvalitet;Män;T10;7,5425797715413010
21 Gävleborgs län;Livskvalitet;Män;T11;-1,8566127513271269
21 Gävleborgs län;Livskvalitet;Män;T12;45,8918320975842917
21 Gävleborgs län;Livskvalitet;Män;T2;120,9677419354838577
21 Gävleborgs län;Livskvalitet;Män;T3;43,5897435897435841
21 Gävleborgs län;Livskvalitet;Män;T4;44,5945945945945894
21 Gävleborgs län;Livskvalitet;Män;T5;59,9402834415206556
21 Gävleborgs län;Livskvalitet;Män;T6;64,2203509878677039
21 Gävleborgs län;Livskvalitet;Män;T7;35,2805624274345746
21 Gävleborgs län;Livskvalitet;Män;T8;111,3391213376297060
21 Gävleborgs län;Livskvalitet;Män;T9;30,1961790286381415
21 Gävleborgs län;Livskvalitet;Totalt;T1;42,0368892529844800
21 Gävleborgs län;Livskvalitet;Totalt;T10;33,0100476177172695
21 Gävleborgs län;Livskvalitet;Totalt;T11;34,9047088177522937
21 Gävleborgs län;Livskvalitet;Totalt;T12;33,0609303994260415
21 Gävleborgs län;Livskvalitet;Totalt;T2;44,6236559139784958
21 Gävleborgs län;Livskvalitet;Totalt;T3;47,7313557027400748
21 Gävleborgs län;Livskvalitet;Totalt;T4;52,7805302916554382
21 Gävleborgs län;Livskvalitet;Totalt;T5;49,6610829385000443
21 Gävleborgs län;Livskvalitet;Totalt;T6;43,4741315905762633
21 Gävleborgs län;Livskvalitet;Totalt;T7;43,2362477388346704
21 Gävleborgs län;Livskvalitet;Totalt;T8;39,4664519833348066
21 Gävleborgs län;Livskvalitet;Totalt;T9;47,2091150595207978
22 Västernorrlands län;Hållbarhet;Kvinnor;Ekonomi;6,6070116850494065
22 Västernorrlands län;Hållbarhet;Kvinnor;Social;53,7839106966487819
22 Västernorrlands län;Hållbarhet;Män;Ekonomi;74,8698511521247099
22 Västernorrlands län;Hållbarhet;Män;Social;26,7353275551608007
22 Västernorrlands län;Hållbarhet;Totalt;Ekonomi;31,0777770127590891
22 Västernorrlands län;Hållbarhet;Totalt;Miljö;47,8585740813885039
22 Västernorrlands län;Hållbarhet;Totalt;Social;49,2882279095270803
22 Västernorrlands län;Livskvalitet;Kvinnor;T1;110,0000000000000000
22 Västernorrlands län;Livskvalitet;Kvinnor;T10;78,4513925329683843
22 Västernorrlands län;Livskvalitet;Kvinnor;T11;95,6654902923817474
22 Västernorrlands län;Livskvalitet;Kvinnor;T12;57,2317627361875907
22 Västernorrlands län;Livskvalitet;Kvinnor;T2;5,3763440860215050
22 Västernorrlands län;Livskvalitet;Kvinnor;T3;66,6666666666666714
22 Västernorrlands län;Livskvalitet;Kvinnor;T4;42,2297297297297192
22 Västernorrlands län;Livskvalitet;Kvinnor;T5;27,2778138585378791
22 Västernorrlands län;Livskvalitet;Kvinnor;T6;73,4095735106281921
22 Västernorrlands län;Livskvalitet;Kvinnor;T7;85,1615613550831938
22 Västernorrlands län;Livskvalitet;Kvinnor;T8;-57,6014041597619908
22 Västernorrlands län;Livskvalitet;Kvinnor;T9;59,4296342158459012
22 Västernorrlands län;Livskvalitet;Män;T1;45,0000000000000000
22 Västernorrlands län;Livskvalitet;Män;T10;17,0589033215940873
22 Västernorrlands län;Livskvalitet;Män;T11;-23,7284863727096536
22 Västernorrlands län;Livskvalitet;Män;T12;27,2059315953122294
22 Västernorrlands län;Livskvalitet;Män;T2;132,2580645161290249
22 Västernorrlands län;Livskvalitet;Män;T3;87,1794871794871824
22 Västernorrlands län;Livskvalitet;Män;T4;35,1351351351351440
22 Västernorrlands län;Livskvalitet;Män;T5;74,1717149439643322
22 Västernorrlands län;Livskvalitet;Män;T6;67,9275567356284711
22 Västernorrlands län;Livskvalitet;Män;T7;66,3057690710329979
